Config, App, Score, Cycles, Mem Efficiency (%), 1# bottleneck, 2# bottleneck, 3# bottleneck, 4# bottleneck, 5# bottleneck, #1 IF Improv %[activity],#2 IF Improv %[activity],#3 IF Improv %[activity],#4 IF Improv %[activity],#5 IF Improv %[activity], Ave FPS, Min FPS, Max FPS, Time (ms), Ave Power (Watt), Ave Freq (MHz), Ave Shader Freq (MHz),TotDcallNum,ExTDPDcallNum,SNum,ONum,ASNum,AONum
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,Grid2_38x21,0.7321,46988803724,57.7,PS GPR (38.3%),ALU (15.4%),SPI (13.5%),TCP (11.8%),MCS (10.1%),PS GPR (10.1%),ALU (5.3%),SPI (6%),TCP (0.9%),MCS (4.4%),62.2,44.24,30352.54,20429.91,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.762,38380959754,61.1,MCS (40.6%),PS GPR (14.9%),ALU (14.8%),TCP (9.3%),SPI (8.8%),MCS (17.7%),PS GPR (1.9%),ALU (2.1%),TCP (0.5%),SPI (2.6%),59.19,28.08,2731.32,16687.37,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.7095,62252088734,59.5,MCS (46.7%),ALU (16.3%),PS GPR (14%),SPI (8%),TCP (6.4%),MCS (19.3%),ALU (2.4%),PS GPR (1.8%),SPI (2.4%),TCP (0.3%),36.97,17.79,2200.05,27066.13,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.8087,16873061358,56.9,MCS (43.2%),ALU (25%),SPI (8.5%),VS Wave (8.4%),LDS (4.5%),MCS (17.5%),ALU (10.7%),SPI (2%),VS Wave (4.4%),LDS (1.4%),74.57,50.6,112.55,7336.11,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.689,55708573971,60.5,MCS (48.1%),ALU (29.4%),SPI (7.6%),LDS (5.5%),DB (3.5%),MCS (19.7%),ALU (12.8%),SPI (1.4%),LDS (1.4%),DB (1.2%),32.27,21.77,44.68,24221.12,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6339,89806141011,54.2,MCS (61.7%),SPI (16.1%),TCP (10.2%),ALU (4.9%),PS GPR (3.3%),MCS (21.1%),SPI (3.6%),TCP (0.6%),ALU (1%),PS GPR (0.9%),25.76,22.33,38.82,39046.15,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8785,12691489882,53.6,MCS (34.4%),PosBuf (16.3%),SPI (14.5%),ALU (7.9%),Vertex (5.8%),MCS (10.7%),PosBuf (5.4%),SPI (6.3%),ALU (0.6%),Vertex (1.3%),82.82,74.9,92.37,5518.04,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,Grid2_38x21,0.737,46676425580,56,PS GPR (38.6%),ALU (15.6%),SPI (14%),TCP (11.9%),MCS (8.8%),PS GPR (10.2%),ALU (5.5%),SPI (6.2%),TCP (0.9%),MCS (3.7%),62.62,44.47,31670.18,20294.1,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.8758,33396202365,39,ALU (19.9%),PS GPR (18.2%),MCS (17%),SPI (16%),TCP (12.4%),ALU (3.2%),PS GPR (2.4%),MCS (5.4%),SPI (5.2%),TCP (0.8%),68.02,28.62,2880.15,14520.09,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.8571,51533124374,57,ALU (23.5%),PS GPR (20.9%),SPI (17.4%),MCS (12.5%),TCP (11.3%),ALU (4.2%),PS GPR (2.8%),SPI (5.7%),MCS (2.5%),TCP (0.6%),44.67,18.26,2277.36,22405.71,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.8182,16677065203,53.4,MCS (42%),ALU (25.5%),SPI (8.7%),VS Wave (8.5%),LDS (4.6%),MCS (16.6%),ALU (10.9%),SPI (2.2%),VS Wave (4.4%),LDS (1.4%),75.44,51.37,113.04,7250.9,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.7081,54207338446,56,MCS (45.9%),ALU (30.2%),SPI (8.4%),LDS (5.6%),DB (3.7%),MCS (17.4%),ALU (13.3%),SPI (1.8%),LDS (1.6%),DB (1.4%),33.17,22.5,45.14,23568.41,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6433,88490568096,53.3,MCS (60.2%),SPI (16.5%),TCP (10.7%),ALU (5.2%),PS GPR (3.4%),MCS (19.9%),SPI (4%),TCP (0.7%),ALU (1%),PS GPR (0.9%),26.15,22.66,39.31,38474.16,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8998,12390926723,50.8,MCS (26.2%),PosBuf (16.9%),SPI (15%),ALU (13.4%),TCP (6.1%),MCS (8.5%),PosBuf (5.6%),SPI (6.8%),ALU (1.2%),TCP (1.3%),84.83,76.55,94.78,5387.36,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,Grid2_38x21,0.7404,46459144626,56,PS GPR (38.8%),ALU (15.7%),SPI (14.3%),TCP (11.9%),MCS (7.9%),PS GPR (10.3%),ALU (5.5%),SPI (6.2%),TCP (0.9%),MCS (3.3%),62.91,44.64,32775.43,20199.63,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.9082,32205185573,26.2,ALU (22.4%),PS GPR (19.5%),SPI (16.9%),TCP (13.4%),MCS (9.2%),ALU (3.8%),PS GPR (2.6%),SPI (6%),TCP (0.8%),MCS (1.9%),70.54,28.75,2886.42,14002.25,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.8534,51756625839,27.8,ALU (24%),PS GPR (19.9%),SPI (17.4%),MCS (13.8%),TCP (11.1%),ALU (4.2%),PS GPR (2.6%),SPI (6%),MCS (2.9%),TCP (0.6%),44.47,18.25,2277.19,22502.88,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.8271,16496281330,50.9,MCS (39.8%),ALU (26.3%),SPI (9.4%),VS Wave (8.6%),LDS (4.6%),MCS (15.7%),ALU (11.1%),SPI (2.5%),VS Wave (4.5%),LDS (1.5%),76.27,52.08,113.45,7172.3,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.7179,53463073782,52.7,MCS (44.3%),ALU (30.6%),SPI (9.3%),LDS (5.7%),DB (3.9%),MCS (16.3%),ALU (13.6%),SPI (2%),LDS (1.6%),DB (1.5%),33.63,22.88,45.37,23244.81,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6637,85774007100,51.4,MCS (55.8%),SPI (17.9%),TCP (12%),ALU (6.3%),PS GPR (3.5%),MCS (17.4%),SPI (4.8%),TCP (0.7%),ALU (1.2%),PS GPR (1%),26.97,23.39,40.26,37293.05,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,3.1841,3501600937,41.9,ALU (15.8%),Primitive (13.3%),SPI (12.3%),PosBuf (9.2%),HS Wave (8.8%),ALU (3.6%),Primitive (4%),SPI (5.1%),PosBuf (1.9%),HS Wave (3%),300.19,268.89,331.07,1522.44,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Grid2_38x21,2.7855,12349757392,48.4,PS GPR (34.2%),ALU (14.6%),SPI (13.2%),TCP (11.2%),MCS (6.7%),PS GPR (9%),ALU (5.1%),SPI (5.8%),TCP (0.8%),MCS (2.7%),236.66,169.68,61698.02,5369.46,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,3.2735,8934554141,11.2,ALU (21.9%),PS GPR (17.9%),SPI (15.3%),VS Wave (14.2%),TCP (12.1%),ALU (3.7%),PS GPR (2.3%),SPI (5.5%),VS Wave (8.5%),TCP (0.8%),254.27,114.83,4962,3884.59,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,3.219,13721623175,10.3,ALU (24.5%),PS GPR (19.4%),SPI (16.7%),TCP (10.6%),VS Wave (9.2%),ALU (4.4%),PS GPR (2.5%),SPI (5.9%),TCP (0.6%),VS Wave (5.6%),167.75,73.02,3544.39,5965.92,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,2.4174,5644372085,46,MCS (36.8%),VS Wave (31.1%),ALU (17.7%),SPI (5%),LDS (3.4%),MCS (15.7%),VS Wave (21.5%),ALU (7.6%),SPI (1.2%),LDS (0.7%),222.91,156.57,413.27,2454.07,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,2.3725,16178491659,46.4,MCS (53.5%),ALU (24.7%),VS Wave (10.6%),SPI (3.5%),DB (2.5%),MCS (23.2%),ALU (10.2%),VS Wave (7.2%),SPI (0.7%),DB (0.8%),111.13,76.32,170.84,7034.13,0,2300,2300,0,0,0,0,0,0
Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,2.5865,22008680775,37,MCS (54.5%),SPI (17.2%),TCP (10.5%),ALU (5%),PS GPR (3%),MCS (14.7%),SPI (4.8%),TCP (0.6%),ALU (0.9%),PS GPR (0.8%),105.12,90.53,155.95,9568.99,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.703,6831553292,55.3,MCS (42.2%),SPI (13.2%),PosBuf (12.2%),TCP (5%),Vertex (4.8%),MCS (12.6%),SPI (5.3%),PosBuf (3.4%),TCP (1.1%),Vertex (1.1%),160.56,145.74,178.17,2846.48,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Grid2_38x21,1.5017,23903323483,57.5,PS GPR (36.7%),ALU (15.1%),SPI (13.1%),TCP (11.5%),MCS (10.3%),PS GPR (9.6%),ALU (5.2%),SPI (5.9%),TCP (0.9%),MCS (4.5%),127.59,91.06,46417.6,9959.72,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.528,19973677035,61.6,MCS (40.7%),PS GPR (14.2%),ALU (14.1%),TCP (8.7%),SPI (8.1%),MCS (18%),PS GPR (1.8%),ALU (2%),TCP (0.5%),SPI (2.3%),118.68,58.46,4233.29,8322.37,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.4347,32124981776,59.9,MCS (47.8%),ALU (15.5%),PS GPR (13.3%),SPI (7.3%),TCP (6%),MCS (20%),ALU (2.2%),PS GPR (1.7%),SPI (2.2%),TCP (0.3%),74.77,37.03,3146.49,13385.41,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5309,9300233589,57,MCS (41.5%),ALU (22.3%),VS Wave (17.4%),SPI (7%),LDS (4.1%),MCS (16.7%),ALU (9.6%),VS Wave (10.8%),SPI (1.6%),LDS (1.2%),141.17,96.89,228.06,3875.1,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.381,29002522329,60.7,MCS (48.3%),ALU (28.1%),SPI (6.6%),VS Wave (5.3%),LDS (5.2%),MCS (20.3%),ALU (12.1%),SPI (1.2%),VS Wave (3.2%),LDS (1.2%),64.69,43.78,92.12,12084.38,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.2884,46105212560,54.4,MCS (63.3%),SPI (15.2%),TCP (9.5%),ALU (4.2%),PS GPR (3%),MCS (22%),SPI (3.1%),TCP (0.6%),ALU (0.8%),PS GPR (0.8%),52.36,45.32,78.93,19210.51,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7547,6630255321,52.9,MCS (37.4%),SPI (13.8%),PosBuf (12.6%),TCP (5.3%),Vertex (5.3%),MCS (9.9%),SPI (5.8%),PosBuf (3.6%),TCP (1.1%),Vertex (1.2%),165.43,150.07,183.33,2762.61,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Grid2_38x21,1.5119,23741665564,55.8,PS GPR (37%),ALU (15.3%),SPI (13.6%),TCP (11.6%),MCS (8.9%),PS GPR (9.7%),ALU (5.3%),SPI (6%),TCP (0.9%),MCS (3.8%),128.46,91.55,47934.05,9892.36,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.7601,17339484096,39.4,ALU (19%),PS GPR (17.4%),MCS (17.1%),SPI (15.4%),TCP (11.8%),ALU (3%),PS GPR (2.3%),MCS (5.6%),SPI (5%),TCP (0.7%),136.71,59.64,4251.38,7224.79,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.7438,26431168914,57.2,ALU (22.7%),PS GPR (20.2%),SPI (16.9%),MCS (13%),TCP (10.9%),ALU (4%),PS GPR (2.7%),SPI (5.4%),MCS (2.7%),TCP (0.6%),90.87,38.07,3166.93,11012.99,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5482,9196616359,53.5,MCS (40%),ALU (22.7%),VS Wave (17.6%),SPI (7.3%),LDS (4.2%),MCS (15.7%),ALU (9.7%),VS Wave (10.9%),SPI (1.8%),LDS (1.2%),142.76,98.29,229.07,3831.92,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.4198,28209891603,56.3,MCS (46.1%),ALU (28.9%),SPI (7.4%),VS Wave (5.5%),LDS (5.4%),MCS (18%),ALU (12.6%),SPI (1.5%),VS Wave (3.3%),LDS (1.4%),66.51,45.24,93.12,11754.12,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.3081,45410206656,53.4,MCS (61.8%),SPI (15.8%),TCP (9.9%),ALU (4.5%),PS GPR (3.1%),MCS (20.8%),SPI (3.4%),TCP (0.6%),ALU (0.9%),PS GPR (0.8%),53.17,46.04,80,18920.92,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7974,6472663448,50.3,MCS (26.5%),SPI (14.3%),PosBuf (13%),ALU (10.5%),TCP (5.7%),MCS (7.7%),SPI (6.2%),PosBuf (3.7%),ALU (0.9%),TCP (1.2%),169.46,153.21,188.11,2696.94,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Grid2_38x21,1.519,23630579084,56.2,PS GPR (37.2%),ALU (15.4%),SPI (13.8%),TCP (11.7%),MCS (8.1%),PS GPR (9.8%),ALU (5.4%),SPI (6.1%),TCP (0.9%),MCS (3.4%),129.06,91.88,49175.52,9846.07,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.826,16713885642,27.1,ALU (21.5%),PS GPR (18.7%),SPI (16.3%),TCP (12.9%),MCS (9.4%),ALU (3.6%),PS GPR (2.4%),SPI (5.8%),TCP (0.8%),MCS (2%),141.83,59.93,4257.75,6964.12,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.7369,26536120659,28.1,ALU (23.2%),PS GPR (19.3%),SPI (16.9%),MCS (14.3%),TCP (10.7%),ALU (4%),PS GPR (2.5%),SPI (5.8%),MCS (3.1%),TCP (0.5%),90.51,38.04,3166.57,11056.72,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5646,9100100301,51,MCS (38.2%),ALU (23.1%),VS Wave (17.8%),SPI (7.9%),LDS (4.2%),MCS (14.8%),ALU (9.9%),VS Wave (11.1%),SPI (2%),LDS (1.3%),144.27,99.61,229.93,3791.71,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.4401,27811240890,53,MCS (44.7%),ALU (29.3%),SPI (8%),VS Wave (5.6%),LDS (5.5%),MCS (16.9%),ALU (12.9%),SPI (1.7%),VS Wave (3.4%),LDS (1.4%),67.46,46.04,93.66,11588.02,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.351,43968521260,51.6,MCS (58.2%),SPI (16.8%),TCP (11%),ALU (5.4%),PS GPR (3.2%),MCS (18.2%),SPI (4.2%),TCP (0.7%),ALU (1.1%),PS GPR (0.9%),54.91,47.58,82.11,18320.22,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.8527,6279389231,44,ALU (17.6%),SPI (15.1%),MCS (14%),PosBuf (13.6%),TCP (6.7%),ALU (3.1%),SPI (7%),MCS (4.9%),PosBuf (3.9%),TCP (1.3%),174.67,157.29,194.21,2616.41,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Grid2_38x21,1.5305,23453594701,55.2,PS GPR (37.4%),ALU (15.5%),SPI (14.3%),TCP (11.9%),MCS (6.4%),PS GPR (9.9%),ALU (5.5%),SPI (6.2%),TCP (0.9%),MCS (2.6%),130.03,92.42,51427.18,9772.33,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.8494,16502431409,15.8,ALU (24.3%),PS GPR (19.8%),SPI (16.6%),TCP (13.3%),VS Wave (7.9%),ALU (4.1%),PS GPR (2.6%),SPI (6%),TCP (0.9%),VS Wave (4.3%),143.65,60.05,4261.47,6876.01,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.7752,25963592342,13.6,ALU (26.6%),PS GPR (22.5%),SPI (17.7%),TCP (11.4%),SX-DB (6.1%),ALU (4.9%),PS GPR (2.8%),SPI (6.2%),TCP (0.6%),SX-DB (0.5%),92.51,38.17,3170.93,10818.16,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5817,9001615168,49.7,MCS (36.2%),ALU (23.8%),VS Wave (18.1%),SPI (8.2%),LDS (4.3%),MCS (13.9%),ALU (10.1%),VS Wave (11.2%),SPI (2.2%),LDS (1.3%),145.85,100.94,230.72,3750.67,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.4603,27426199358,49.7,MCS (43.6%),ALU (29.7%),SPI (8.3%),VS Wave (5.7%),LDS (5.5%),MCS (15.7%),ALU (13.2%),SPI (1.9%),VS Wave (3.4%),LDS (1.5%),68.41,46.85,94.2,11427.58,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.4515,40924440709,47.4,MCS (45.6%),SPI (20.4%),TCP (14.7%),ALU (8.8%),PS GPR (3.5%),MCS (12.1%),SPI (6.4%),TCP (0.9%),ALU (1.6%),PS GPR (1%),58.99,51.12,86.3,17051.85,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.9149,6075537133,36.5,ALU (18.3%),SPI (16.5%),PosBuf (14.3%),TCP (7.9%),Vertex (6.2%),ALU (6.1%),SPI (7.8%),PosBuf (4%),TCP (1.4%),Vertex (1.6%),180.54,162.03,201.35,2531.47,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Grid2_38x21,1.5469,23204680851,53.2,PS GPR (37.8%),ALU (15.7%),SPI (15%),TCP (12.2%),LDS (5.8%),PS GPR (10%),ALU (5.7%),SPI (6.5%),TCP (0.9%),LDS (3.4%),131.43,93.2,55400.55,9668.62,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.8583,16423272763,10.5,ALU (25%),PS GPR (20.1%),SPI (16.7%),TCP (13.5%),VS Wave (8%),ALU (4.4%),PS GPR (2.8%),SPI (6%),TCP (0.9%),VS Wave (4.4%),144.34,60.11,4264.46,6843.03,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.7846,25825846087,10,ALU (27.3%),PS GPR (23.3%),SPI (17.8%),TCP (11.6%),SX-DB (6.1%),ALU (5.1%),PS GPR (3.3%),SPI (6.3%),TCP (0.7%),SX-DB (0.5%),93,38.2,3173.34,10760.77,0,2400,2400,0,0,0,0,0,0
Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.6297,8736427132,47.5,MCS (31.9%),ALU (25.1%),VS Wave (18.8%),SPI (9.6%),LDS (4.4%),MCS (11.3%),ALU (10.7%),VS Wave (11.8%),SPI (2.8%),LDS (1.4%),150.28,104.61,232.8,3640.18,0,2400,2400,0,0,0,0,0,0
