Predicted
App, Config, Score_perDraw, Score_perCB|Score_Bottleneck, PredDrawCycles,LoggedDrawCycles,LoggedCMBCycles,TTPredCMBCycles,Predicted_cycles, Logged_cycles, ABS_Error_cycles, Score_perCB_method0, Score_perCB_method1,PerCB_measured_Ave_FPS,PerDraw Average FPS, PerDraw Min FPS, PerDraw Max FPS, perDraw Total Time (ms),PerCB Average FPS, PerCB Min FPS, PerCB Max FPS, perCB Total Time (ms),perDraw_6frames average fps, perCB_6frames average fps,1# Bottleneck,1# %, 2# Bottleneck, 2# %, 3# Bottleneck,3# %, 4# Bottleneck,4# %, 5# Bottleneck, 5# %,#1, #1 IF Improv %[activity],#2, #2 IF Improv %[activity],#3, #3 IF Improv %[activity],#4, #4 IF Improv %[activity],#5,#5 IF Improv %[activity],Detailed Bottleneck:,1# Bottleneck,1# %, 2# Bottleneck, 2# %, 3# Bottleneck,3# %, 4# Bottleneck,4# %, 5# Bottleneck, 5# %,Diff(perDraw-perCB),FirstVSWave, VSWave_FirstVSWave,Detailed Block Cycles (%):,% Vertex,% SPI,% Primitive,% Tile,% CB,% DB,% RB Read,% RB Write,% TA,% TD,% TCP,% TCC-TCP BW,% TCC,% TCC-MEM BW,% MC,% MCS,% ES GPR,% ES Wave,% GS GPR,% GS Wave,% LS GPR,% LS Wave,% HS GPR,% HS Wave,% VS GPR,% VS Wave,% PosBuf,% ParamCache,% AS GPR,% AS Wave,% PS GPR,% PS Wave,% DBLQuadFifo,% PS LDS,% LDS,% PS DBTileFIFO,% PS DBMRTTileFIFO,% CS GPR,% CS Wave,% PrimShader GPR,% PrimShader Wave,% PrimShader_ParamCache,% PrimShader_PosBuf,% ALU,% SFU,% SHExport,% MEM_INST,% SX-DB,% Baryc,% Interp,% PaScFifo,
SX-DB,63172,536048,472876,0.12
Interp,41708612,178179539,136470927,0.23


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,344372245,874644487,530272242,0.39
SPI,911815922,1185722077,273906155,0.77
Primitive,112257131,267118188,154861057,0.42
CB,91411,413225,321814,0.22
DB,11099553,49575885,38476332,0.22
TCP,346349009,481932682,135583673,0.72
TCC,152731,263527,110796,0.58
MCS,2713805244,4705934184,1992128940,0.58
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1114669,5513753,4399084,0.2
HS Wave,298782394,1060730215,761947821,0.28
VS Wave,248599664,1043214495,794614831,0.24
PosBuf,833497244,1341244425,507747181,0.62
PS GPR,174148596,236128638,61980042,0.74
PS Wave,3454072,37508657,34054585,0.09
LDS,321762137,880583495,558821358,0.37
CS GPR,182828512,207358287,24529775,0.88
CS Wave,24976365,33786409,8810044,0.74
ALU,87962012,123867450,35905438,0.71
SHExport,38224720,115558860,77334140,0.33
SX-DB,140547,664296,523749,0.21
Interp,79547427,166680342,87132915,0.48


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,355639755,905601081,549961326,0.39
SPI,919882358,1201712527,281830169,0.77
Primitive,126163723,306131522,179967799,0.41
CB,91411,413225,321814,0.22
DB,11099553,49575885,38476332,0.22
TCP,361446141,508028987,146582846,0.71
TCC,1712947,2946566,1233619,0.58
MCS,2036169760,3865912121,1829742361,0.53
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1160072,5781043,4620971,0.2
HS Wave,303550648,1082170987,778620339,0.28
VS Wave,259577151,1108400925,848823774,0.23
PosBuf,838360439,1354571387,516210948,0.62
PS GPR,178676145,245771928,67095783,0.73
PS Wave,3619476,38191499,34572023,0.09
LDS,323096263,883658854,560562591,0.37
CS GPR,182828512,207358287,24529775,0.88
CS Wave,27245463,36951698,9706235,0.74
ALU,500154255,718738236,218583981,0.7
SHExport,39546313,120091855,80545542,0.33
SX-DB,140547,664296,523749,0.21
Interp,82694602,175770668,93076066,0.47


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,362626318,925370652,562744334,0.39
SPI,926124058,1216031745,289907687,0.76
Primitive,144398537,353618147,209219610,0.41
CB,91411,413225,321814,0.22
DB,11099553,49575885,38476332,0.22
TCP,380907430,545284309,164376879,0.7
TCC,2634965,4538674,1903709,0.58
MCS,1457695044,3062365464,1604670420,0.48
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1179623,5875556,4695933,0.2
HS Wave,307781278,1101241887,793460609,0.28
VS Wave,270433211,1187792378,917359167,0.23
PosBuf,844850879,1373181568,528330689,0.62
PS GPR,182093201,253051996,70958795,0.72
PS Wave,3631343,38365454,34734111,0.09
LDS,323361115,884552018,561190903,0.37
CS GPR,182828512,207358287,24529775,0.88
CS Wave,59953507,83771883,23818376,0.72
ALU,828904333,1219793914,390889581,0.68
SHExport,41538682,125093639,83554957,0.33
SX-DB,140547,664296,523749,0.21
Interp,84464312,180502600,96038288,0.47


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,371408348,953161530,581753182,0.39
SPI,950861684,1263950401,313088717,0.75
Primitive,154371218,387297335,232926117,0.4
CB,7550226,16654936,9104710,0.45
DB,11099553,49575885,38476332,0.22
TA,18631,158987,140356,0.12
TCP,435848916,647277348,211428432,0.67
TCC-TCP BW,1855007,3350250,1495243,0.55
TCC,5039999,8683613,3643614,0.58
MCS,810138670,2094058484,1283919814,0.39
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1263076,6241122,4978046,0.2
HS Wave,315345433,1140482613,825137180,0.28
VS Wave,287076661,1315283162,1028206501,0.22
PosBuf,857267313,1412230399,554963086,0.61
PS GPR,188177873,264977828,76799955,0.71
PS Wave,3660924,38781480,35120556,0.09
LDS,323719809,886236127,562516318,0.37
CS GPR,182828512,207358287,24529775,0.88
CS Wave,97144061,139803797,42659736,0.69
ALU,1107387176,1654182172,546794996,0.67
SHExport,48875902,142891279,94015377,0.34
SX-DB,140547,664296,523749,0.21
Interp,86153507,185142246,98988739,0.47


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,379335644,975612663,596277019,0.39
SPI,1004906141,1427093718,422187577,0.7
Primitive,207238079,540527778,333289699,0.38
CB,7550226,16654936,9104710,0.45
DB,11099553,49575885,38476332,0.22
TA,39439,382658,343219,0.1
TCP,479605263,773144120,293538857,0.62
TCC-TCP BW,3634533,6805371,3170838,0.53
TCC,13826207,24600217,10774010,0.56
MCS,313925490,1021802278,707876788,0.31
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1335588,6655768,5320180,0.2
HS Wave,331371748,1236860131,905488383,0.27
VS Wave,317712213,1577984973,1260272760,0.2
PosBuf,870676078,1459358963,588682885,0.6
PS GPR,199117360,287205386,88088026,0.69
PS Wave,3938744,42426844,38488100,0.09
LDS,335048654,924225176,589176522,0.36
CS GPR,182828512,207358287,24529775,0.88
CS Wave,144789666,220097857,75308191,0.66
ALU,1109317827,1667759923,558442096,0.67
SHExport,54124678,154887798,100763120,0.35
SX-DB,140547,664296,523749,0.21
Interp,90639349,196758551,106119202,0.46


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,709486648,918474919,208988271,0.77
SPI,1820714893,1193193592,-627521301,1.53
Primitive,177592730,215043396,37450666,0.83
CB,182821,413225,230404,0.44
DB,24505548,64850334,40344786,0.38
TCP,685696698,476005607,-209691091,1.44
MCS,5899942062,5259124672,-640817390,1.12
ES Wave,127352,4359289,4231937,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,259967,782552,522585,0.33
HS Wave,168166969,494859970,326693001,0.34
VS Wave,159527587,555991129,396463542,0.29
PosBuf,2048647010,1966860981,-81786029,1.04
PS GPR,349958893,238707187,-111251706,1.47
PS Wave,2688045,36478434,33790389,0.07
LDS,654710566,915479438,260768872,0.72
CS GPR,69577103,74274410,4697307,0.94
ALU,167511642,117501480,-50010162,1.43
SHExport,78045735,121764218,43718483,0.64
SX-DB,281094,664296,383202,0.42
Interp,158647404,168039632,9392228,0.94


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,714108187,924992786,210884599,0.77
SPI,1828994622,1199439879,-629554743,1.52
Primitive,181549786,221221690,39671904,0.82
CB,182821,413225,230404,0.44
DB,24505548,64850334,40344786,0.38
TCP,692701244,481958043,-210743201,1.44
TCC,305462,263527,-41935,1.16
MCS,5750742819,5193085153,-557657666,1.11
ES Wave,127352,4359289,4231937,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,259967,782552,522585,0.33
HS Wave,169349486,498923735,329574249,0.34
VS Wave,162268241,563716622,401448381,0.29
PosBuf,2053827718,1975194932,-78632786,1.04
PS GPR,350756844,239550626,-111206218,1.46
PS Wave,2701734,36595622,33893888,0.07
LDS,655391149,916328881,260937732,0.72
CS GPR,78375904,83755970,5380066,0.94
ALU,175924025,123867450,-52056575,1.42
SHExport,78478365,122497310,44018945,0.64
SX-DB,281094,664296,383202,0.42
Interp,160245004,170406839,10161835,0.94


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,737548113,958747672,221199559,0.77
SPI,1845322075,1216037943,-629284132,1.52
Primitive,196662048,246458372,49796324,0.8
CB,182821,413225,230404,0.44
DB,24510355,64908447,40398092,0.38
TCP,722895507,508054348,-214841159,1.42
TCC,3425895,2946566,-479329,1.16
MCS,4368889135,4349506671,-19382464,1
ES Wave,127352,4359289,4231937,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,264579,877921,613342,0.3
HS Wave,174501976,516811764,342309788,0.34
VS Wave,174705686,603626103,428920417,0.29
PosBuf,2073849744,2011234839,-62614905,1.03
PS GPR,360092351,249554213,-110538138,1.44
PS Wave,2786235,37318398,34532163,0.07
LDS,658125825,919649010,261523185,0.72
CS GPR,99324138,106352024,7027886,0.93
ALU,1000308511,718738236,-281570275,1.39
SHExport,81121551,127030305,45908754,0.64
SX-DB,281094,664296,383202,0.42
Interp,166554503,179579119,13024616,0.93


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,752298588,980733142,228434554,0.77
SPI,1858019891,1231083509,-626936382,1.51
Primitive,206844602,262373817,55529215,0.79
CB,182821,413225,230404,0.44
DB,24516662,64985944,40469282,0.38
TCP,761821216,545335131,-216486085,1.4
TCC,5269930,4538674,-731256,1.16
MCS,3247860787,3610702822,362842035,0.9
ES Wave,127352,4359289,4231937,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,264579,877921,613342,0.3
HS Wave,179462697,535525391,356062694,0.34
VS Wave,187540420,650728351,463187931,0.29
PosBuf,2095297273,2050296632,-45000641,1.02
PS GPR,366926463,256834281,-110092182,1.43
PS Wave,2815282,37568213,34752931,0.07
LDS,658722093,920827000,262104907,0.72
CS GPR,129631647,128760232,-871415,1.01
ALU,1657808666,1219793914,-438014752,1.36
SHExport,85106288,132032089,46925801,0.64
SX-DB,281094,664296,383202,0.42
Interp,170117988,184434888,14316900,0.92


3dm11_32bit_12x7_dx11_gt3_perf,Navi12-384b-14m-2300e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,108335251,527441314,419106063,0.21
SPI,431125577,1115261192,684135615,0.39
Primitive,467427108,1603431560,1136004452,0.29
CB,3772732,16613706,12840974,0.23
DB,4940969,40684455,35743486,0.12
TA,4196,69061,64865,0.06
TCP,219922278,651249586,431327308,0.34
TCC-TCP BW,927503,3350250,2422747,0.28
TCC,2520000,8683613,6163613,0.29
MCS,222238965,1005317300,783078335,0.22
ES Wave,127352,4359289,4231937,0.03
GS Wave,28683,374638,345955,0.08
LS Wave,9378993,59518613,50139620,0.16
HS Wave,309634257,1535466712,1225832455,0.2
VS Wave,288789830,1963879852,1675090022,0.15
PosBuf,322441295,921513669,599072374,0.35
PS GPR,92745725,258774618,166028893,0.36
PS Wave,4504175,44898866,40394691,0.1
LDS,144848537,748660717,603812180,0.19
CS GPR,182828512,207358287,24529775,0.88
CS Wave,70277653,159527231,89249578,0.44
ALU,553749228,1654789957,1101040729,0.33
SHExport,20088808,116903739,96814931,0.17
SX-DB,63172,536048,472876,0.12
Interp,40880075,174325852,133445777,0.23


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,330909822,841173552,510263730,0.39
SPI,904499296,1174982735,270483439,0.77
Primitive,104217826,245070397,140852571,0.43
CB,91411,413225,321814,0.22
DB,11099554,49575885,38476331,0.22
TCP,341387320,473098198,131710878,0.72
MCS,2882938933,4879895309,1996956376,0.59
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1064830,5203257,4138427,0.2
HS Wave,296218675,1048182237,751963562,0.28
VS Wave,243158567,1013303319,770144752,0.24
PosBuf,830252466,1331785479,501533013,0.62
PS GPR,173367966,234488827,61120861,0.74
PS Wave,3369247,37086012,33716765,0.09
LDS,318886344,874595651,555709307,0.36
CS GPR,182828525,207358287,24529762,0.88
CS Wave,10164837,13658065,3493228,0.74
ALU,82747800,115863511,33115711,0.71
SHExport,37488442,112942227,75453785,0.33
SX-DB,140547,664296,523749,0.21
Interp,76578430,159103108,82524678,0.48


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,348840497,887734277,538893780,0.39
SPI,917061738,1196054406,278992668,0.77
Primitive,115772909,278175103,162402194,0.42
CB,91411,413225,321814,0.22
DB,11099554,49575885,38476331,0.22
TCP,353604761,494396421,140791660,0.72
TCC,1259333,2165885,906552,0.58
MCS,2478898864,4456477539,1977578675,0.56
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1147374,5690601,4543227,0.2
HS Wave,300399685,1068801894,768402209,0.28
VS Wave,254764172,1078195376,823431204,0.24
PosBuf,836157295,1348207586,512050291,0.62
PS GPR,176225797,240564076,64338279,0.73
PS Wave,3575096,37991259,34416163,0.09
LDS,322382397,881946496,559564099,0.37
CS GPR,182828525,207358287,24529762,0.88
CS Wave,27183514,36868843,9685329,0.74
ALU,178490474,257640858,79150384,0.69
SHExport,38621740,116822413,78200673,0.33
SX-DB,140547,664296,523749,0.21
Interp,81567180,172698851,91131671,0.47


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,359421111,916563269,557142158,0.39
SPI,922999919,1208727008,285727089,0.76
Primitive,134753285,328018858,193265573,0.41
CB,91411,413225,321814,0.22
DB,11099554,49575885,38476331,0.22
TCP,369007931,521617761,152609830,0.71
TCC,1959800,3374720,1414920,0.58
MCS,1714634113,3438097321,1723463208,0.5
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1160072,5781043,4620971,0.2
HS Wave,305438139,1091021119,785582980,0.28
VS Wave,265632727,1151880542,886247815,0.23
PosBuf,841817012,1364455948,522638936,0.62
PS GPR,180180897,249031365,68850468,0.72
PS Wave,3627970,38311956,34683986,0.09
LDS,323314371,884328873,561014502,0.37
CS GPR,182828525,207358287,24529762,0.88
CS Wave,48583424,67347806,18764382,0.72
ALU,681298103,989999064,308700961,0.69
SHExport,40507762,122527604,82019842,0.33
SX-DB,140547,664296,523749,0.21
Interp,84024315,179347627,95323312,0.47


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,370168560,949253916,579085356,0.39
SPI,948564939,1256667358,308102419,0.75
Primitive,151684008,378010379,226326371,0.4
CB,7550227,16654936,9104709,0.45
DB,11099554,49575885,38476331,0.22
TA,13742,114549,100807,0.12
TCP,419061447,616526719,197465272,0.68
TCC-TCP BW,961501,1726042,764541,0.56
TCC,4416710,7613982,3197272,0.58
MCS,880234881,2202897650,1322662769,0.4
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1263076,6241122,4978046,0.2
HS Wave,313514987,1131088767,817573780,0.28
VS Wave,284317846,1292857531,1008539685,0.22
PosBuf,854019313,1401511508,547492195,0.61
PS GPR,185614387,259836381,74221994,0.71
PS Wave,3650704,38636203,34985499,0.09
LDS,323585237,885631951,562046714,0.37
CS GPR,182828525,207358287,24529762,0.88
CS Wave,96065035,138145817,42080782,0.7
ALU,1107301865,1653735178,546433313,0.67
SHExport,47115775,138869812,91754037,0.34
SX-DB,140547,664296,523749,0.21
Interp,86073900,184825308,98751408,0.47


3dm11_32bit_12x7_dx11_gt3_perf,Navi10-256b-14m-2400e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,378655920,973782270,595126350,0.39
SPI,1001970666,1416210001,414239335,0.71
Primitive,197279086,510645541,313366455,0.39
CB,7550227,16654936,9104709,0.45
DB,11099554,49575885,38476331,0.22
TA,39439,382658,343219,0.1
TCP,478765450,768114547,289349097,0.62
TCC-TCP BW,3385924,6323425,2937501,0.54
TCC,13334732,23694894,10360162,0.56
MCS,365895815,1134696967,768801152,0.32
ES Wave,127352,4359289,4231937,0.03
GS Wave,15186,187259,172073,0.08
LS Wave,1335589,6655768,5320179,0.2
HS Wave,330081403,1227790695,897709292,0.27
VS Wave,315733063,1561313213,1245580150,0.2
PosBuf,869675419,1456213479,586538060,0.6
PS GPR,198215900,285417306,87201406,0.69
PS Wave,3883188,41684765,37801577,0.09
LDS,335048675,924225176,589176501,0.36
CS GPR,182828525,207358287,24529762,0.88
CS Wave,126459953,188278645,61818692,0.67
ALU,1109251554,1667114474,557862920,0.67
SHExport,54124681,154887798,100763117,0.35
SX-DB,140547,664296,523749,0.21
Interp,90639355,196758551,106119196,0.46


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,680073421,881767782,201694361,0.77
SPI,1785978054,1171857292,-614120762,1.52
Primitive,166173298,199006084,32832786,0.84
CB,182821,413225,230404,0.44
DB,24504176,64832131,40327955,0.38
TCP,681130467,471595200,-209535267,1.44
MCS,6240678963,5423622057,-817056906,1.15
ES Wave,122838,4190847,4068009,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,259967,782552,522585,0.33
HS Wave,164615460,482555984,317940524,0.34
VS Wave,154978392,539757631,384779239,0.29
PosBuf,2033307485,1940052449,-93255036,1.05
PS GPR,348542711,237172129,-111370582,1.47
PS Wave,2507655,34696232,32188577,0.07
LDS,645932179,906353805,260421626,0.71
CS GPR,69474962,74157476,4682514,0.94
ALU,164854388,115342738,-49511650,1.43
SHExport,76214198,118443715,42229517,0.64
SX-DB,281094,664296,383202,0.42
Interp,148084464,155605136,7520672,0.95


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,686751962,890399666,203647704,0.77
SPI,1814251798,1188377357,-625874441,1.53
Primitive,169689904,204036060,34346156,0.83
CB,182821,413225,230404,0.44
DB,24505549,64850334,40344785,0.38
TCP,682774640,473098198,-209676442,1.44
MCS,6076748775,5354628147,-722120628,1.13
ES Wave,124617,4254499,4129882,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,259967,782552,522585,0.33
HS Wave,165961641,486995968,321034327,0.34
VS Wave,156779350,545696245,388916895,0.29
PosBuf,2040932288,1952790170,-88142118,1.05
PS GPR,349066961,237749943,-111317018,1.47
PS Wave,2579172,35334856,32755684,0.07
LDS,649575652,910097860,260522208,0.71
CS GPR,69526450,74216132,4689682,0.94
ALU,165495600,115863511,-49632089,1.43
SHExport,77005808,119880677,42874869,0.64
SX-DB,281094,664296,383202,0.42
Interp,154282144,162739065,8456921,0.95


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,723427041,939300218,215873177,0.77
SPI,1839590732,1210090998,-629499734,1.52
Primitive,188189042,232179490,43990448,0.81
CB,182821,413225,230404,0.44
DB,24505549,64850334,40344785,0.38
TCP,707212747,494421782,-212790965,1.43
TCC,2518667,2165885,-352782,1.16
MCS,5252790196,4929894354,-322895842,1.07
ES Wave,125565,4289985,4164420,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,264579,877921,613342,0.3
HS Wave,171225197,505377302,334152105,0.34
VS Wave,168970855,582984326,414013471,0.29
PosBuf,2064068241,1992316782,-71751459,1.04
PS GPR,355119922,244253500,-110866422,1.45
PS Wave,2742371,36898864,34156493,0.07
LDS,656674213,917855402,261181189,0.72
CS GPR,99139439,106207028,7067589,0.93
ALU,356980949,257640858,-99340091,1.39
SHExport,79272404,123760863,44488459,0.64
SX-DB,281094,664296,383202,0.42
Interp,164284509,176425348,12140839,0.93


3dm11_32bit_12x7_dx11_gt3_perf,Navi11-128b-14m-2400e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,745337353,970391326,225053973,0.77
SPI,1851645011,1223337968,-628307043,1.51
Primitive,200158097,252034718,51876621,0.79
CB,182821,413225,230404,0.44
DB,24511972,64928027,40416055,0.38
TCP,738022218,521668583,-216353635,1.41
TCC,3919601,3374720,-544881,1.16
MCS,3763912833,3977052193,213139360,0.95
ES Wave,126602,4328032,4201430,0.03
GS Wave,10143,121364,111221,0.08
LS Wave,264579,877921,613342,0.3
HS Wave,176437380,523774709,347337329,0.34
VS Wave,181059814,624560637,443500823,0.29
PosBuf,2085167959,2031647529,-53520430,1.03
PS GPR,363101856,252813650,-110288206,1.44
PS Wave,2807633,37484781,34677148,0.07
LDS,658571212,920361195,261789983,0.72
CS GPR,105166188,110534055,5367867,0.95
ALU,1362596206,989999064,-372597142,1.38
SHExport,83044448,129466054,46421606,0.64
SX-DB,281094,664296,383202,0.42
Interp,169213930,183156078,13942148,0.92


3dm11_32bit_12x7_dx11_gt3_perf,Navi12-384b-14m-2400e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,107915740,524789936,416874196,0.21
SPI,428757738,1103847050,675089312,0.39
Primitive,463757429,1585875082,1122117653,0.29
CB,3772732,16613706,12840974,0.23
DB,4940969,40684455,35743486,0.12
TA,4196,69061,64865,0.06
TCP,213163589,627354930,414191341,0.34
TCC-TCP BW,663058,2391219,1728161,0.28
TCC,2318585,7988509,5669924,0.29
MCS,253301899,1111987465,858685566,0.23
ES Wave,127352,4359289,4231937,0.03
GS Wave,28683,374638,345955,0.08
LS Wave,9318851,59114751,49795900,0.16
HS Wave,308141059,1525109417,1216968358,0.2
VS Wave,287789166,1952956534,1665167368,0.15
PosBuf,322298809,920607025,598308216,0.35
PS GPR,91594232,254155143,162560911,0.36
PS Wave,4461272,44723259,40261987,0.1
LDS,143022011,738222042,595200031,0.19
CS GPR,182828525,207358287,24529762,0.88
CS Wave,68944579,155444033,86499454,0.44
ALU,553666792,1653897645,1100230853,0.33
SHExport,18620375,110204749,91584374,0.17
SX-DB,63172,536048,472876,0.12
Interp,40880077,174325852,133445775,0.23


Grid2_38x21,Tonga
Bottleneck Name,Predicted time, Logged time, Diff(Logged-Predicted),Raitio(Predicted/Logged)
Vertex,21891479,112725812,90834333,0.19
SPI,12502414,15264955,2762541,0.82
Primitive,552822530,1964135053,1411312523,0.28
Tile,9616281,34417724,24801443,0.28
CB,635544769,756585238,121040469,0.84
DB,778353565,1166846501,388492936,0.67
TA,2236114,12086922,9850808,0.19
TCP,4009172113,4774941159,765769046,0.84
TCC-TCP BW,538513645,477504390,-61009255,1.13
TCC,13021415,16964203,3942788,0.77
MCS,1897927296,3629185903,1731258607,0.52
VS Wave,439222313,4255657374,3816435061,0.1
PosBuf,59997,124845,64848,0.48
ParamCache,995137,1974050,978913,0.5
PS GPR,11316794031,13256958216,1940164185,0.85
PS Wave,686753196,4549598746,3862845550,0.15
LDS,836810855,2171330356,1334519501,0.39
PS DBTileFIFO,5699232,13086165,7386933,0.44
ALU,4758728932,7036926366,2278197434,0.68
SHExport,108345,841149,732804,0.13
SX-DB,98450997,196930009,98479012,0.5
Baryc,24451457,50199101,25747644,0.49
Interp,534846994,577193041,42346047,0.93


Grid2_38x21,Fiji-4096b-1m-1000e-4P-64CU-16RB-DCC-HBM-2048K
